date_time,water_height
2019-05-21 18:32:38,0.19
2019-05-21 18:42:38,0.19
2019-05-21 18:52:39,0.19
2019-05-21 19:02:39,0.2
2019-05-21 19:12:40,0.2
2019-05-21 19:22:41,0.19
2019-05-21 19:32:42,0.2
2019-05-21 19:42:42,0.2
2019-05-21 19:52:43,0.21
2019-05-21 20:02:44,0.2
2019-05-21 20:12:44,0.2
2019-05-21 20:22:45,0.2
2019-05-21 20:32:46,0.21
2019-05-21 20:42:47,0.2
2019-05-21 20:52:47,0.2
2019-05-21 21:02:48,0.2
2019-05-21 21:12:48,0.21
2019-05-21 21:22:49,0.23
2019-05-21 21:32:50,0.21
2019-05-21 21:42:51,0.2
2019-05-21 21:52:51,0.21
2019-05-21 22:02:52,0.21
2019-05-21 22:12:52,0.21
2019-05-21 22:22:53,0.21
2019-05-21 22:32:53,0.21
2019-05-21 22:42:54,0.2
2019-05-21 22:52:55,0.21
2019-05-21 23:02:56,0.2
2019-05-21 23:12:56,0.21
2019-05-21 23:22:57,0.21
2019-05-21 23:32:57,0.2
2019-05-21 23:42:58,0.2
2019-05-21 23:52:58,0.2
2019-05-22 00:02:59,0.21
2019-05-22 00:13:00,0.21
2019-05-22 00:23:00,0.21
2019-05-22 00:33:01,0.21
2019-05-22 00:43:01,0.21
2019-05-22 00:53:02,0.2
2019-05-22 01:03:02,0.21
2019-05-22 01:13:02,0.21
2019-05-22 01:23:03,0.21
2019-05-22 01:33:03,0.21
2019-05-22 01:43:04,0.21
2019-05-22 01:53:04,0.21
2019-05-22 02:03:05,0.21
2019-05-22 02:13:05,0.21
2019-05-22 02:23:06,0.21
2019-05-22 02:33:06,0.21
2019-05-22 02:43:07,0.21
2019-05-22 02:53:07,0.21
2019-05-22 03:03:08,0.21
2019-05-22 03:13:08,0.21
2019-05-22 03:23:09,0.21
2019-05-22 03:33:09,0.21
2019-05-22 03:43:10,0.21
2019-05-22 03:53:10,0.21
2019-05-22 04:03:11,0.21
2019-05-22 04:13:11,0.21
2019-05-22 04:23:11,0.21
2019-05-22 04:33:12,0.21
2019-05-22 04:43:12,0.21
2019-05-22 04:53:13,0.21
2019-05-22 05:03:13,0.21
2019-05-22 05:13:13,0.21
2019-05-22 05:23:14,0.21
2019-05-22 05:33:15,0.21
2019-05-22 05:43:15,0.21
2019-05-22 05:53:16,0.21
2019-05-22 06:03:16,0.21
2019-05-22 06:13:17,0.2
2019-05-22 06:23:17,0.2
2019-05-22 06:33:17,0.2
2019-05-22 06:43:18,0.19
2019-05-22 06:53:18,0.18
2019-05-22 07:03:19,0.18
2019-05-22 07:13:19,0.16
2019-05-22 07:23:20,0.17
2019-05-22 07:33:20,0.17
2019-05-22 07:43:21,0.16
2019-05-22 07:53:21,0.16
2019-05-22 08:03:22,0.16
2019-05-22 08:13:22,0.16
2019-05-22 08:23:23,0.15
2019-05-22 08:33:23,0.15
2019-05-22 08:43:24,0.14
2019-05-22 08:53:24,0.13
2019-05-22 09:03:25,0.12
2019-05-22 09:13:25,0.12
2019-05-22 09:23:26,0.11
2019-05-22 09:33:26,0.11
2019-05-22 09:43:27,0.11
2019-05-22 09:53:27,0.11
2019-05-22 10:03:28,0.12
2019-05-22 10:13:28,0.11
2019-05-22 10:23:29,0.1
2019-05-22 10:33:29,0.09
2019-05-22 10:43:30,0.08
2019-05-22 10:53:30,0.1
2019-05-22 11:03:31,0.1
2019-05-22 11:13:32,0.11
2019-05-22 11:23:33,0.09
2019-05-22 11:33:33,0.08
2019-05-22 11:43:34,0.07
2019-05-22 11:53:34,0.11
2019-05-22 12:03:35,0.09
2019-05-22 12:13:35,0.08
2019-05-22 12:23:36,0.06
2019-05-22 12:33:36,0.08
2019-05-22 12:43:37,0.07500000000000001
2019-05-22 12:53:38,0.07
2019-05-22 13:03:39,0.08
2019-05-22 13:13:39,0.06
2019-05-22 13:23:40,0.09
2019-05-22 13:33:40,0.08
2019-05-22 13:43:40,0.09
2019-05-22 13:53:40,0.08
2019-05-22 14:03:40,0.09
2019-05-22 14:13:42,0.09
2019-05-22 14:23:43,0.11
2019-05-22 14:33:43,0.11
2019-05-22 14:43:44,0.11
2019-05-22 14:53:45,0.13
2019-05-22 15:03:45,0.13
2019-05-22 15:13:46,0.14
2019-05-22 15:23:47,0.14
2019-05-22 15:33:47,0.15
2019-05-22 15:43:48,0.15
2019-05-22 15:53:48,0.15
2019-05-22 16:03:49,0.15
2019-05-22 16:13:50,0.15
2019-05-22 16:23:51,0.14
2019-05-22 16:33:51,0.15
2019-05-22 16:43:52,0.16
2019-05-22 16:53:52,0.16
2019-05-22 17:03:53,0.17
2019-05-22 17:13:53,0.17
2019-05-22 17:23:54,0.17
2019-05-22 17:43:56,0.18
2019-05-22 17:53:57,0.19
2019-05-22 18:03:58,0.19
2019-05-22 18:13:58,0.19
2019-05-22 18:23:59,0.2
2019-05-22 18:34:00,0.2
2019-05-22 18:44:00,0.2
2019-05-22 18:54:00,0.2
2019-05-22 19:04:01,0.21
2019-05-22 19:14:01,0.21
2019-05-22 19:24:02,0.2
2019-05-22 19:34:02,0.2
2019-05-22 19:44:02,0.21
2019-05-22 19:54:02,0.2
2019-05-22 20:04:03,0.2
2019-05-22 20:14:03,0.21
2019-05-22 20:24:04,0.2
2019-05-22 20:34:04,0.21
2019-05-22 20:44:05,0.2
2019-05-22 20:54:05,0.21
2019-05-22 21:04:06,0.21
2019-05-22 21:14:06,0.21
2019-05-22 21:24:07,0.21
2019-05-22 21:34:07,0.21
2019-05-22 21:44:08,0.21
2019-05-22 21:54:08,0.2
2019-05-22 22:04:09,0.21
2019-05-22 22:14:09,0.21
2019-05-22 22:24:10,0.21
2019-05-22 22:34:10,0.21
2019-05-22 22:44:11,0.21
2019-05-22 22:54:11,0.21
2019-05-22 23:04:12,0.21
2019-05-22 23:14:12,0.2
2019-05-22 23:24:13,0.21
2019-05-22 23:34:13,0.21
2019-05-22 23:44:14,0.21
2019-05-22 23:54:14,0.21
2019-05-23 00:04:15,0.21
2019-05-23 00:14:15,0.21
2019-05-23 00:24:16,0.2
2019-05-23 00:34:16,0.21
2019-05-23 00:44:17,0.21
2019-05-23 00:54:17,0.21
2019-05-23 01:04:18,0.21
2019-05-23 01:14:18,0.21
2019-05-23 01:24:19,0.21
2019-05-23 01:34:19,0.21
2019-05-23 01:44:20,0.21
2019-05-23 01:54:20,0.21
2019-05-23 02:04:20,0.21
2019-05-23 02:14:21,0.21
2019-05-23 02:24:21,0.2
2019-05-23 02:34:22,0.21
2019-05-23 02:44:22,0.21
2019-05-23 02:54:23,0.21
2019-05-23 03:04:23,0.21
2019-05-23 03:14:23,0.2
2019-05-23 03:24:24,0.21
2019-05-23 03:34:24,0.21
2019-05-23 03:44:25,0.21
2019-05-23 03:54:25,0.21
2019-05-23 04:04:26,0.21
2019-05-23 04:14:26,0.21
2019-05-23 04:24:27,0.21
2019-05-23 04:34:27,0.21
2019-05-23 04:44:28,0.2
2019-05-23 04:54:28,0.21
2019-05-23 05:04:29,0.21
2019-05-23 05:14:29,0.21
2019-05-23 05:24:30,0.21
2019-05-23 05:34:30,0.2
2019-05-23 05:44:31,0.21
2019-05-23 05:54:31,0.21
2019-05-23 06:04:32,0.2
2019-05-23 06:14:32,0.21
2019-05-23 06:24:33,0.21
2019-05-23 06:34:33,0.21
2019-05-23 06:44:34,0.2
2019-05-23 06:54:34,0.21
2019-05-23 07:04:35,0.2
2019-05-23 07:14:35,0.19
2019-05-23 07:24:36,0.2
2019-05-23 07:34:36,0.17
2019-05-23 07:44:37,0.13
2019-05-23 07:54:37,0.1
2019-05-23 08:04:38,0.09
2019-05-23 08:14:40,0.09
2019-05-23 08:24:41,0.08
2019-05-23 08:34:41,0.08
2019-05-23 08:44:42,0.08
2019-05-23 08:54:43,0.08
2019-05-23 09:04:44,0.1
2019-05-23 09:14:44,0.08
2019-05-23 09:24:44,0.07
2019-05-23 09:34:44,0.09
2019-05-23 09:44:45,0.08
2019-05-23 09:54:46,0.08
2019-05-23 10:04:47,0.07
2019-05-23 10:14:47,0.07
2019-05-23 10:24:48,0.07
2019-05-23 10:34:48,0.08
2019-05-23 10:44:49,0.07
2019-05-23 10:54:49,0.09
2019-05-23 11:04:50,0.08
2019-05-23 11:14:51,0.08
2019-05-23 11:24:52,0.08
2019-05-23 11:34:52,0.07
2019-05-23 11:44:53,0.07
2019-05-23 11:54:53,0.07
2019-05-23 12:04:55,0.07
2019-05-23 12:14:55,0.11
2019-05-23 12:24:56,0.1
2019-05-23 12:34:56,0.1
2019-05-23 12:44:57,0.07
2019-05-23 12:54:57,0.09
2019-05-23 13:04:58,0.07
2019-05-23 13:14:58,0.08
2019-05-23 13:24:59,0.08
2019-05-23 13:34:59,0.08
2019-05-23 13:45:00,0.07
2019-05-23 13:55:00,0.08
2019-05-23 14:05:01,0.08
2019-05-23 14:15:02,0.09
2019-05-23 14:25:03,0.09
2019-05-23 14:35:03,0.09
2019-05-23 14:45:04,0.08
2019-05-23 14:55:04,0.1
2019-05-23 15:05:05,0.11
2019-05-23 15:15:06,0.1
2019-05-23 15:25:07,0.13
2019-05-23 15:35:07,0.11
2019-05-23 15:45:08,0.12
2019-05-23 15:55:08,0.11
2019-05-23 16:05:09,0.12
2019-05-23 16:15:10,0.12
2019-05-23 16:25:11,0.13
2019-05-23 16:35:11,0.14
2019-05-23 16:45:12,0.15
2019-05-23 16:55:13,0.16
2019-05-23 17:05:14,0.17
2019-05-23 17:15:14,0.18
2019-05-23 17:25:16,0.185
2019-05-23 17:35:17,0.19
2019-05-23 17:45:18,0.19
2019-05-23 17:55:19,0.19
2019-05-23 18:05:20,0.19
2019-05-23 18:15:20,0.2
2019-05-23 18:25:20,0.2
2019-05-23 18:35:21,0.2
2019-05-23 18:45:22,0.21
2019-05-23 18:55:23,0.21
2019-05-23 19:05:23,0.21
2019-05-23 19:15:24,0.21
2019-05-23 19:25:25,0.21
2019-05-23 19:35:26,0.21
2019-05-23 19:45:27,0.21
2019-05-23 19:55:27,0.21
2019-05-23 20:05:28,0.2
2019-05-23 20:15:29,0.2
2019-05-23 20:25:30,0.21
2019-05-23 20:35:30,0.21
2019-05-23 20:45:30,0.21
2019-05-23 20:55:30,0.21
2019-05-23 21:05:31,0.21
2019-05-23 21:15:31,0.21
2019-05-23 21:25:33,0.21
2019-05-23 21:35:33,0.2
2019-05-23 21:45:34,0.21
2019-05-23 21:55:34,0.21
2019-05-23 22:05:35,0.22
2019-05-23 22:15:35,0.21
2019-05-23 22:25:36,0.21
2019-05-23 22:35:37,0.21
2019-05-23 22:45:38,0.21
2019-05-23 22:55:39,0.21
2019-05-23 23:05:40,0.21
2019-05-23 23:15:40,0.21
2019-05-23 23:25:41,0.21
2019-05-23 23:35:42,0.21
2019-05-23 23:45:43,0.21
2019-05-23 23:55:43,0.21
2019-05-24 00:05:44,0.21
2019-05-24 00:15:44,0.21
2019-05-24 00:25:45,0.23
2019-05-24 00:35:45,0.21
2019-05-24 00:45:46,0.21
2019-05-24 00:55:47,0.21
2019-05-24 01:05:47,0.21
2019-05-24 01:15:48,0.21
2019-05-24 01:25:48,0.21
2019-05-24 01:35:49,0.21
2019-05-24 01:45:49,0.21
2019-05-24 01:55:50,0.21
2019-05-24 02:05:50,0.21
2019-05-24 02:15:51,0.22
2019-05-24 02:25:51,0.22
2019-05-24 02:35:52,0.22
2019-05-24 02:45:53,0.22
2019-05-24 02:55:54,0.21
2019-05-24 03:05:54,0.21
2019-05-24 03:15:55,0.21
2019-05-24 03:25:55,0.21
2019-05-24 03:35:56,0.22
2019-05-24 03:45:56,0.21
2019-05-24 03:55:57,0.21
2019-05-24 04:05:58,0.22
2019-05-24 04:15:58,0.22
2019-05-24 04:25:59,0.21
2019-05-24 04:35:59,0.21
2019-05-24 04:46:00,0.21
2019-05-24 04:56:00,0.21
2019-05-24 05:06:01,0.22
2019-05-24 05:16:01,0.21
2019-05-24 05:26:02,0.21
2019-05-24 05:36:02,0.2
2019-05-24 05:46:03,0.21
2019-05-24 05:56:03,0.21
2019-05-24 06:06:04,0.21
2019-05-24 06:16:04,0.21
2019-05-24 06:26:05,0.21
2019-05-24 06:36:05,0.21
2019-05-24 06:46:06,0.2
2019-05-24 06:56:06,0.2
2019-05-24 07:06:07,0.21
2019-05-24 07:16:07,0.2
2019-05-24 07:26:08,0.19
2019-05-24 07:36:08,0.16
2019-05-24 07:46:09,0.12
2019-05-24 07:56:09,0.1
2019-05-24 08:06:10,0.1
2019-05-24 08:16:11,0.1
2019-05-24 08:26:12,0.1
2019-05-24 08:36:12,0.08
2019-05-24 08:46:13,0.09
2019-05-24 08:56:14,0.09
2019-05-24 09:06:15,0.1
2019-05-24 09:16:15,0.1
2019-05-24 09:26:16,0.1
2019-05-24 09:36:16,0.11
2019-05-24 09:46:17,0.1
2019-05-24 09:56:17,0.1
2019-05-24 10:06:18,0.09
2019-05-24 10:16:19,0.12
2019-05-24 10:26:20,0.09
2019-05-24 10:36:20,0.12
2019-05-24 10:46:21,0.1
2019-05-24 10:56:21,0.1
2019-05-24 11:06:22,0.09
2019-05-24 11:16:23,0.11
2019-05-24 11:26:24,0.11
2019-05-24 11:36:24,0.11
2019-05-24 11:46:25,0.15
2019-05-24 11:56:25,0.14
2019-05-24 12:06:26,0.11
2019-05-24 12:16:26,0.09
2019-05-24 12:26:27,0.08
2019-05-24 12:36:27,0.06
2019-05-24 12:46:28,0.07
2019-05-24 12:56:29,0.07
2019-05-24 13:06:30,0.09
2019-05-24 13:16:30,0.1
2019-05-24 13:26:31,0.09
2019-05-24 13:36:31,0.1
2019-05-24 13:46:32,0.1
2019-05-24 13:56:32,0.12
2019-05-24 14:06:33,0.12
2019-05-24 14:16:34,0.12
2019-05-24 14:26:35,0.09
2019-05-24 14:36:35,0.09
2019-05-24 14:46:36,0.09
2019-05-24 14:56:36,0.1
2019-05-24 15:06:37,0.1
2019-05-24 15:16:37,0.1
2019-05-24 15:26:38,0.09
2019-05-24 15:36:39,0.11
2019-05-24 15:46:40,0.11
2019-05-24 15:56:40,0.12
2019-05-24 16:06:41,0.13
2019-05-24 16:16:41,0.14
2019-05-24 16:26:42,0.15
2019-05-24 16:36:42,0.15
2019-05-24 16:46:43,0.15
2019-05-24 16:56:43,0.15
2019-05-24 17:06:44,0.16
2019-05-24 17:16:44,0.16
2019-05-24 17:26:45,0.17
2019-05-24 17:36:45,0.18
2019-05-24 17:46:46,0.18
2019-05-24 17:56:47,0.19
2019-05-24 18:06:47,0.19
2019-05-24 18:16:48,0.2
2019-05-24 18:26:49,0.2
2019-05-24 18:36:49,0.21
2019-05-24 18:46:50,0.2
2019-05-24 18:56:51,0.2
2019-05-24 19:06:53,0.2
2019-05-24 19:16:53,0.21
2019-05-24 19:26:54,0.21
2019-05-24 19:36:54,0.21
2019-05-24 19:46:55,0.21
2019-05-24 19:56:56,0.2
2019-05-24 20:06:57,0.2
2019-05-24 20:16:57,0.21
2019-05-24 20:26:58,0.21
2019-05-24 20:36:58,0.21
2019-05-24 20:46:59,0.21
2019-05-24 20:56:59,0.21
2019-05-24 21:07:00,0.21
2019-05-24 21:17:01,0.21
2019-05-24 21:27:01,0.21
2019-05-24 21:37:02,0.21
2019-05-24 21:47:03,0.21
2019-05-24 21:57:03,0.22
2019-05-24 22:07:04,0.22
2019-05-24 22:17:04,0.21
2019-05-24 22:27:05,0.22
2019-05-24 22:37:05,0.22
2019-05-24 22:47:06,0.22
2019-05-24 22:57:06,0.22
2019-05-24 23:07:07,0.22
2019-05-24 23:17:07,0.22
2019-05-24 23:27:08,0.21
2019-05-24 23:37:08,0.21
2019-05-24 23:47:09,0.22
2019-05-24 23:57:09,0.21
2019-05-25 00:07:10,0.22
2019-05-25 00:17:10,0.22
2019-05-25 00:27:11,0.22
2019-05-25 00:37:11,0.21
2019-05-25 00:47:12,0.22
2019-05-25 00:57:12,0.22
2019-05-25 01:07:13,0.21
2019-05-25 01:17:13,0.22
2019-05-25 01:27:14,0.21
2019-05-25 01:37:14,0.22
2019-05-25 01:47:15,0.22
2019-05-25 01:57:15,0.22
2019-05-25 02:07:16,0.21
2019-05-25 02:17:17,0.21
2019-05-25 02:27:17,0.21
2019-05-25 02:37:18,0.21
2019-05-25 02:47:18,0.21
2019-05-25 02:57:19,0.21
2019-05-25 03:07:19,0.21
2019-05-25 03:17:20,0.22
2019-05-25 03:27:20,0.22
2019-05-25 03:37:21,0.22
2019-05-25 03:47:21,0.22
2019-05-25 03:57:22,0.22
2019-05-25 04:07:22,0.22
2019-05-25 04:17:23,0.21
2019-05-25 04:27:23,0.22
2019-05-25 04:37:24,0.21
2019-05-25 04:47:24,0.22
2019-05-25 04:57:25,0.21
2019-05-25 05:07:25,0.21
2019-05-25 05:17:26,0.21
2019-05-25 05:27:26,0.21
2019-05-25 05:37:27,0.21
2019-05-25 05:47:27,0.21
2019-05-25 05:57:28,0.21
2019-05-25 06:07:28,0.21
2019-05-25 06:17:29,0.21
2019-05-25 06:27:29,0.21
2019-05-25 06:37:30,0.21
2019-05-25 06:47:30,0.21
2019-05-25 06:57:31,0.21
2019-05-25 07:07:32,0.2
2019-05-25 07:17:32,0.2
2019-05-25 07:27:33,0.19
2019-05-25 07:37:33,0.16
2019-05-25 07:47:34,0.14
2019-05-25 07:57:34,0.12
2019-05-25 08:07:35,0.11
2019-05-25 08:17:36,0.11
2019-05-25 08:27:37,0.14
2019-05-25 08:37:37,0.12
2019-05-25 08:47:38,0.11
2019-05-25 08:57:38,0.12
2019-05-25 09:07:39,0.12
2019-05-25 09:17:40,0.11
2019-05-25 09:27:40,0.1
2019-05-25 09:37:40,0.09
2019-05-25 09:47:41,0.1
2019-05-25 09:57:41,0.1
2019-05-25 10:07:43,0.1
2019-05-25 10:17:45,0.12
2019-05-25 10:27:45,0.14
2019-05-25 10:37:46,0.11
2019-05-25 10:47:47,0.1
2019-05-25 10:57:47,0.09
2019-05-25 11:07:48,0.09
2019-05-25 11:17:49,0.09
2019-05-25 11:27:50,0.08
2019-05-25 11:37:50,0.08
2019-05-25 11:47:51,0.09
2019-05-25 11:57:52,0.1
2019-05-25 12:07:53,0.1
2019-05-25 12:17:53,0.09
2019-05-25 12:27:54,0.09
2019-05-25 12:37:54,0.08
2019-05-25 12:47:55,0.09
2019-05-25 12:57:56,0.09
2019-05-25 13:07:56,0.08
2019-05-25 13:17:57,0.09
2019-05-25 13:27:58,0.1
2019-05-25 13:37:59,0.13
2019-05-25 13:48:00,0.09
2019-05-25 13:58:00,0.12
2019-05-25 14:08:02,0.11
2019-05-25 14:18:02,0.12
2019-05-25 14:28:03,0.09
2019-05-25 14:38:03,0.09
2019-05-25 14:48:04,0.1
2019-05-25 14:58:05,0.12
2019-05-25 15:08:06,0.15
2019-05-25 15:18:06,0.14
2019-05-25 15:28:07,0.1
2019-05-25 15:38:07,0.09
2019-05-25 15:48:08,0.1
2019-05-25 15:58:08,0.1
2019-05-25 16:08:09,0.08
2019-05-25 16:18:10,0.11
2019-05-25 16:28:11,0.12
2019-05-25 16:38:11,0.1
2019-05-25 16:48:12,0.12
2019-05-25 16:58:13,0.13
2019-05-25 17:08:13,0.16
2019-05-25 17:18:14,0.18
2019-05-25 17:28:15,0.18
2019-05-25 17:38:15,0.17
2019-05-25 17:48:15,0.18
2019-05-25 17:58:15,0.19
2019-05-25 18:08:17,0.19
2019-05-25 18:18:18,0.19
2019-05-25 18:28:19,0.2
2019-05-25 18:38:20,0.2
2019-05-25 18:48:21,0.2
2019-05-25 18:58:21,0.2
2019-05-25 19:08:22,0.2
2019-05-25 19:18:22,0.2
2019-05-25 19:28:23,0.2
2019-05-25 19:38:23,0.2
2019-05-25 19:48:24,0.2
2019-05-25 19:58:24,0.21
2019-05-25 20:08:25,0.21
2019-05-25 20:18:25,0.21
2019-05-25 20:28:26,0.21
2019-05-25 20:38:27,0.21
2019-05-25 20:48:27,0.21
2019-05-25 20:58:28,0.21
2019-05-25 21:08:28,0.22
2019-05-25 21:18:29,0.21
2019-05-25 21:28:30,0.21
2019-05-25 21:38:30,0.21
2019-05-25 21:48:31,0.21
2019-05-25 21:58:31,0.21
2019-05-25 22:08:32,0.21
2019-05-25 22:18:32,0.21
2019-05-25 22:28:33,0.21
2019-05-25 22:38:33,0.2
2019-05-25 22:48:34,0.2
2019-05-25 22:58:34,0.21
2019-05-25 23:08:35,0.2
2019-05-25 23:18:35,0.2
2019-05-25 23:28:36,0.2
2019-05-25 23:38:36,0.2
2019-05-25 23:48:37,0.2
2019-05-25 23:58:37,0.21
2019-05-26 00:08:38,0.21
2019-05-26 00:18:39,0.21
2019-05-26 00:28:39,0.21
2019-05-26 00:38:40,0.21
2019-05-26 00:48:40,0.21
2019-05-26 00:58:41,0.21
2019-05-26 01:08:42,0.2
2019-05-26 01:18:43,0.21
2019-05-26 01:28:44,0.21
2019-05-26 01:38:44,0.21
2019-05-26 01:48:45,0.21
2019-05-26 01:58:45,0.2
2019-05-26 02:08:45,0.21
2019-05-26 02:18:45,0.21
2019-05-26 02:28:46,0.21
2019-05-26 02:38:46,0.2
2019-05-26 02:48:47,0.2
2019-05-26 02:58:47,0.21
2019-05-26 03:08:48,0.21
2019-05-26 03:18:48,0.21
2019-05-26 03:28:49,0.21
2019-05-26 03:38:49,0.21
2019-05-26 03:48:50,0.21
2019-05-26 03:58:50,0.21
2019-05-26 04:08:51,0.21
2019-05-26 04:18:51,0.21
2019-05-26 04:28:52,0.21
2019-05-26 04:38:52,0.21
2019-05-26 04:48:53,0.21
2019-05-26 04:58:53,0.21
2019-05-26 05:08:54,0.21
2019-05-26 05:18:54,0.21
2019-05-26 05:28:55,0.21
2019-05-26 05:38:55,0.21
2019-05-26 05:48:56,0.21
2019-05-26 05:58:56,0.21
2019-05-26 06:08:57,0.21
2019-05-26 06:18:57,0.2
2019-05-26 06:28:58,0.2
2019-05-26 06:38:58,0.21
2019-05-26 06:48:59,0.21
2019-05-26 06:58:59,0.22
2019-05-26 07:09:00,0.21
2019-05-26 07:19:00,0.2
2019-05-26 07:29:01,0.19
2019-05-26 07:39:01,0.16
2019-05-26 07:49:02,0.13
2019-05-26 07:59:03,0.1
2019-05-26 08:09:04,0.09
2019-05-26 08:19:04,0.08
2019-05-26 08:29:05,0.09
2019-05-26 08:39:05,0.07
2019-05-26 08:49:06,0.08
2019-05-26 08:59:06,0.09
2019-05-26 09:09:07,0.08
2019-05-26 09:19:07,0.09
2019-05-26 09:29:07,0.09
2019-05-26 09:39:09,0.1
2019-05-26 09:49:10,0.09
2019-05-26 09:59:10,0.08
2019-05-26 10:09:11,0.09
2019-05-26 10:19:11,0.1
2019-05-26 10:29:12,0.09
2019-05-26 10:39:13,0.07
2019-05-26 10:49:14,0.08
2019-05-26 10:59:14,0.08
2019-05-26 11:09:15,0.09
2019-05-26 11:19:16,0.09
2019-05-26 11:29:17,0.08
2019-05-26 11:39:18,0.1
2019-05-26 11:49:19,0.09
2019-05-26 11:59:19,0.11
2019-05-26 12:09:20,0.1
2019-05-26 12:19:21,0.08
2019-05-26 12:29:22,0.09
2019-05-26 12:39:22,0.09
2019-05-26 12:49:23,0.11
2019-05-26 12:59:23,0.13
2019-05-26 13:09:24,0.12
2019-05-26 13:19:25,0.12
2019-05-26 13:29:26,0.1
2019-05-26 13:39:26,0.11
2019-05-26 13:49:27,0.12
2019-05-26 13:59:27,0.13
2019-05-26 14:09:28,0.21
2019-05-26 14:19:28,0.15
2019-05-26 14:29:30,0.17
2019-05-26 14:39:30,0.14
2019-05-26 14:49:31,0.11
2019-05-26 14:59:31,0.1
2019-05-26 15:09:32,0.09
2019-05-26 15:19:33,0.11
2019-05-26 15:29:33,0.12
2019-05-26 15:39:34,0.11
2019-05-26 15:49:35,0.14
2019-05-26 15:59:35,0.12
2019-05-26 16:09:36,0.11
2019-05-26 16:19:36,0.11
2019-05-26 16:29:37,0.11
2019-05-26 16:39:37,0.1
2019-05-26 16:49:39,0.1
2019-05-26 16:59:39,0.11
2019-05-26 17:09:40,0.11
2019-05-26 17:19:40,0.12
2019-05-26 17:29:41,0.14
2019-05-26 17:39:41,0.15
2019-05-26 17:49:42,0.17
2019-05-26 17:59:43,0.19
2019-05-26 18:09:44,0.19
2019-05-26 18:19:44,0.2
2019-05-26 18:29:45,0.2
2019-05-26 18:39:45,0.2
2019-05-26 18:49:46,0.2
2019-05-26 18:59:47,0.21
2019-05-26 19:09:47,0.2
2019-05-26 19:19:48,0.21
2019-05-26 19:29:49,0.2
2019-05-26 19:39:49,0.2
2019-05-26 19:49:50,0.21
2019-05-26 19:59:51,0.2
2019-05-26 20:09:52,0.2
2019-05-26 20:19:52,0.21
2019-05-26 20:29:53,0.21
2019-05-26 20:39:53,0.2
2019-05-26 20:49:54,0.2
2019-05-26 20:59:54,0.2
2019-05-26 21:09:55,0.21
2019-05-26 21:19:56,0.21
2019-05-26 21:29:56,0.2
2019-05-26 21:39:57,0.2
2019-05-26 21:49:57,0.2
2019-05-26 21:59:58,0.2
2019-05-26 22:09:59,0.19
2019-05-26 22:19:59,0.2
2019-05-26 22:30:00,0.2
2019-05-26 22:40:00,0.20500000000000002
2019-05-26 22:50:01,0.21
2019-05-26 23:00:01,0.2
2019-05-26 23:10:02,0.2
2019-05-26 23:20:02,0.2
2019-05-26 23:30:03,0.2
2019-05-26 23:40:03,0.21
2019-05-26 23:50:04,0.2
2019-05-27 00:00:04,0.21
2019-05-27 00:10:05,0.2
2019-05-27 00:20:05,0.21
2019-05-27 00:30:06,0.21
2019-05-27 00:40:06,0.2
2019-05-27 00:50:07,0.21
2019-05-27 01:00:07,0.21
2019-05-27 01:10:08,0.21
2019-05-27 01:20:08,0.2
2019-05-27 01:30:09,0.2
2019-05-27 01:40:09,0.21
2019-05-27 01:50:10,0.2
2019-05-27 02:00:10,0.21
2019-05-27 02:10:11,0.21
2019-05-27 02:20:12,0.2
2019-05-27 02:30:12,0.2
2019-05-27 02:40:13,0.2
2019-05-27 02:50:13,0.2
2019-05-27 03:00:14,0.2
2019-05-27 03:10:15,0.2
2019-05-27 03:20:15,0.2
2019-05-27 03:30:16,0.2
2019-05-27 03:40:16,0.2
2019-05-27 03:50:17,0.21
2019-05-27 04:00:17,0.21
2019-05-27 04:10:18,0.2
2019-05-27 04:20:18,0.2
2019-05-27 04:30:19,0.21
2019-05-27 04:40:19,0.21
2019-05-27 04:50:20,0.2
2019-05-27 05:00:20,0.21
2019-05-27 05:10:21,0.2
2019-05-27 05:20:21,0.2
2019-05-27 05:30:22,0.2
2019-05-27 05:40:22,0.2
2019-05-27 05:50:23,0.2
2019-05-27 06:00:23,0.2
2019-05-27 06:10:24,0.2
2019-05-27 06:20:24,0.2
2019-05-27 06:30:25,0.2
2019-05-27 06:40:25,0.2
2019-05-27 06:50:26,0.2
2019-05-27 07:00:26,0.2
2019-05-27 07:10:27,0.2
2019-05-27 07:20:28,0.19
2019-05-27 07:30:28,0.19
2019-05-27 07:40:29,0.16
2019-05-27 07:50:30,0.12
2019-05-27 08:00:30,0.11
2019-05-27 08:10:31,0.1
2019-05-27 08:20:31,0.1
2019-05-27 08:30:32,0.09
2019-05-27 08:40:32,0.08
2019-05-27 08:50:33,0.1
2019-05-27 09:00:34,0.09
2019-05-27 09:10:34,0.09
2019-05-27 09:20:34,0.08
2019-05-27 09:30:35,0.09
2019-05-27 09:40:36,0.12
2019-05-27 09:50:37,0.11
2019-05-27 10:00:37,0.09
2019-05-27 10:10:38,0.07
2019-05-27 10:20:38,0.08
2019-05-27 10:30:39,0.08
2019-05-27 10:40:39,0.06
2019-05-27 10:50:40,0.08
2019-05-27 11:00:41,0.07
2019-05-27 11:10:42,0.09
2019-05-27 11:20:42,0.11
2019-05-27 11:30:43,0.11
2019-05-27 11:40:43,0.09
